accountNo, accountType, issuerAccount, amount
00303009,2,00100049,1200000
00303010,2,00100050,1110000
00303011,2,00100051,1200000
00303012,2,00100052,1200000
00303013,2,00100053,1200000
00303014,2,00100054,1110000
00303015,2,00100055,1200000
00303016,2,00100056,1110000
00303017,2,00100057,1200000
00303018,2,00100058,1020000
00303019,2,00100059,1020000
00303020,2,00100060,1200000
00303021,2,00100061,1020000
00303022,2,00100062,1110000
00303023,2,00100063,1200000
00303024,2,00100064,1110000
00303025,2,00100065,1200000
00303026,2,00100066,1110000
00303027,2,00100067,1110000
00303028,2,00100068,1110000
00303029,2,00100069,1200000
00303030,2,00100070,1110000
00303031,2,00100071,1110000
00303032,2,00100072,1110000
00303033,2,00100073,1020000
00303034,2,00100074,1020000
00303035,2,00100075,1200000
00303036,2,00100076,1110000
00303037,2,00100077,1110000
00303038,2,00100078,1200000
00303039,2,00100079,1200000
00303040,2,00100080,1110000
00303041,2,00100001,1020000
00303042,2,00100002,840000
00303043,2,00100003,1200000
00303044,2,00100004,930000
00303045,2,00100005,1200000
00303046,2,00100006,1110000
00303047,2,00100007,1020000
00303048,2,00100008,1110000
00303049,2,00100009,1200000
00303050,2,00100010,1020000
00303051,2,00100011,1200000
00303052,2,00100012,1200000
00303053,2,00100013,930000
00303054,2,00100014,1200000
00303055,2,00100015,1200000
00303056,2,00100016,1200000
00303057,2,00100017,1200000
00303058,2,00100018,1020000
00303059,2,00100019,1200000
00303060,2,00100020,1110000
00303061,2,00100021,1110000
00303062,2,00100022,1200000
00303063,2,00100023,1200000
00303064,2,00100024,1020000
00303065,2,00100025,1200000
00303066,2,00100026,1110000
00303067,2,00100027,1200000
00303068,2,00100028,1020000
00303069,2,00100029,1110000
00303070,2,00100030,1110000
00303071,2,00100031,1110000
00303072,2,00100032,1200000
00303073,2,00100033,1200000
00303074,2,00100034,1200000
00303075,2,00100035,1020000
00303076,2,00100036,1200000
00303077,2,00100037,1200000
00303078,2,00100038,840000
00303079,2,00100039,1110000
00303080,2,00100040,1200000
00303081,2,00100041,1020000
00303082,2,00100042,1200000
00303083,2,00100043,1200000
00303084,2,00100044,1110000
00303085,2,00100045,1110000
00303086,2,00100046,1200000
00303087,2,00100047,1110000
00303088,2,00100048,1200000
00303089,2,00100049,1110000
00303090,2,00100050,1020000
00303091,2,00100051,1200000
00303092,2,00100052,1020000
00303093,2,00100053,1200000
00303094,2,00100054,1200000
00303095,2,00100055,1110000
00303096,2,00100056,1110000
00303097,2,00100057,1200000
00303098,2,00100058,930000
00303099,2,00100059,1020000
00303100,2,00100060,1110000
00303101,2,00100061,1200000
00303102,2,00100062,1110000
00303103,2,00100063,1110000
00303104,2,00100064,1200000
00303105,2,00100065,1200000
00303106,2,00100066,1110000
00303107,2,00100067,1200000
00303108,2,00100068,1110000
00303109,2,00100069,1200000
00303110,2,00100070,1110000
00303111,2,00100071,1110000
00303112,2,00100072,1110000
00303113,2,00100073,1200000
00303114,2,00100074,1020000
00303115,2,00100075,1200000
00303116,2,00100076,1020000
00303117,2,00100077,1200000
00303118,2,00100078,1110000
00303119,2,00100079,1110000
00303120,2,00100080,1200000
00303121,2,00100001,1200000
00303122,2,00100002,1110000
00303123,2,00100003,1110000
00303124,2,00100004,1200000
00303125,2,00100005,1200000
00303126,2,00100006,930000
00303127,2,00100007,1020000
00303128,2,00100008,1020000
00303129,2,00100009,1110000
00303130,2,00100010,1110000
00303131,2,00100011,1020000
00303132,2,00100012,1110000
00303133,2,00100013,1110000
00303134,2,00100014,1020000
00303135,2,00100015,1200000
00303136,2,00100016,1200000
00303137,2,00100017,1200000
00303138,2,00100018,1110000
00303139,2,00100019,1200000
00303140,2,00100020,1200000
00303141,2,00100021,1020000
00303142,2,00100022,1110000
00303143,2,00100023,930000
00303144,2,00100024,1200000
00303145,2,00100025,1020000
00303146,2,00100026,1110000
00303147,2,00100027,1020000
00303148,2,00100028,1110000
00303149,2,00100029,1020000
00303150,2,00100030,1200000
00303151,2,00100031,1200000
00303152,2,00100032,1110000
00303153,2,00100033,930000
00303154,2,00100034,1200000
00303155,2,00100035,1200000
00303156,2,00100036,1110000
00303157,2,00100037,1200000
00303158,2,00100038,1110000
00303159,2,00100039,1110000
00303160,2,00100040,1200000
00303161,2,00100041,1110000
00303162,2,00100042,1110000
00303163,2,00100043,1200000
00303164,2,00100044,1200000
00303165,2,00100045,930000
00303166,2,00100046,1110000
00303167,2,00100047,1110000
00303168,2,00100048,1110000
00303169,2,00100049,1110000
00303170,2,00100050,1020000
00303171,2,00100051,1200000
00303172,2,00100052,1200000
00303173,2,00100053,1200000
00303174,2,00100054,1110000
00303175,2,00100055,1200000
00303176,2,00100056,1200000
00303177,2,00100057,1200000
00303178,2,00100058,1020000
00303179,2,00100059,1110000
00303180,2,00100060,1200000
00303181,2,00100061,1200000
00303182,2,00100062,1200000
00303183,2,00100063,1200000
00303184,2,00100064,1110000
00303185,2,00100065,1110000
00303186,2,00100066,930000
00303187,2,00100067,1020000
00303188,2,00100068,1200000
00303189,2,00100069,1110000
00303190,2,00100070,1110000
00303191,2,00100071,1200000
00303192,2,00100072,1200000
00303193,2,00100073,1200000
00303194,2,00100074,930000
00303195,2,00100075,1110000
00303196,2,00100076,840000
00303197,2,00100077,1110000
00303198,2,00100078,1200000
00303199,2,00100079,1200000
00303200,2,00100080,1200000
00303201,2,00100001,1110000
00303202,2,00100002,1200000
00303203,2,00100003,930000
00303204,2,00100004,1200000
00303205,2,00100005,1110000
00303206,2,00100006,930000
00303207,2,00100007,1200000
00303208,2,00100008,1110000
00303209,2,00100009,1110000
00303210,2,00100010,1200000
00303211,2,00100011,930000
00303212,2,00100012,1110000
00303213,2,00100013,1110000
00303214,2,00100014,1200000
00303215,2,00100015,1020000
00303216,2,00100016,840000
00303217,2,00100017,1200000
00303218,2,00100018,1200000
00303219,2,00100019,1110000
00303220,2,00100020,1020000
00303221,2,00100021,1020000
00303222,2,00100022,1110000
00303223,2,00100023,1110000
00303224,2,00100024,1200000
00303225,2,00100025,1020000
00303226,2,00100026,1110000
00303227,2,00100027,1200000
00303228,2,00100028,1200000
00303229,2,00100029,1110000
00303230,2,00100030,1020000
00303231,2,00100031,1200000
00303232,2,00100032,1200000
00303233,2,00100033,1110000
00303234,2,00100034,840000
00303235,2,00100035,1200000
00303236,2,00100036,1200000
00303237,2,00100037,1020000
00303238,2,00100038,1020000
00303239,2,00100039,1110000
00303240,2,00100040,1110000
00303241,2,00100041,1020000
00303242,2,00100042,1110000
00303243,2,00100043,1110000
00303244,2,00100044,1110000
00303245,2,00100045,1020000
00303246,2,00100046,1200000
00303247,2,00100047,1110000
00303248,2,00100048,1110000
00303249,2,00100049,1200000
00303250,2,00100050,1110000
00303251,2,00100051,1200000
00303252,2,00100052,1020000
00303253,2,00100053,1110000
00303254,2,00100054,1110000
00303255,2,00100055,1110000
00303256,2,00100056,1020000
00303257,2,00100057,1110000
00303258,2,00100058,1200000
00303259,2,00100059,930000
00303260,2,00100060,1020000
00303261,2,00100061,1110000
00303262,2,00100062,1200000
00303263,2,00100063,1110000
00303264,2,00100064,1110000
00303265,2,00100065,1110000
00303266,2,00100066,1020000
00303267,2,00100067,1200000
00303268,2,00100068,1200000
00303269,2,00100069,1110000
00303270,2,00100070,1200000
00303271,2,00100071,1110000
00303272,2,00100072,1020000
00303273,2,00100073,1200000
00303274,2,00100074,1200000
00303275,2,00100075,1200000
00303276,2,00100076,1020000
00303277,2,00100077,1110000
00303278,2,00100078,1110000
00303279,2,00100079,1020000
00303280,2,00100080,1200000
00303281,2,00100001,1110000
00303282,2,00100002,1200000
00303283,2,00100003,1110000
00303284,2,00100004,1110000
00303285,2,00100005,1110000
00303286,2,00100006,1110000
00303287,2,00100007,1110000
00303288,2,00100008,1110000
00303289,2,00100009,1110000
00303290,2,00100010,1110000
00303291,2,00100011,1020000
00303292,2,00100012,1110000
00303293,2,00100013,1110000
00303294,2,00100014,1110000
00303295,2,00100015,1020000
00303296,2,00100016,1110000
00303297,2,00100017,1200000
00303298,2,00100018,1020000
00303299,2,00100019,1110000
00303300,2,00100020,1110000
00303301,2,00100021,1110000
00303302,2,00100022,1020000
00303303,2,00100023,1110000
00303304,2,00100024,1110000
00303305,2,00100025,1020000
00303306,2,00100026,1200000
00303307,2,00100027,1110000
00303308,2,00100028,1020000
00303309,2,00100029,1110000
00303310,2,00100030,1200000
00303311,2,00100031,1110000
00303312,2,00100032,1200000
00303313,2,00100033,1200000
00303314,2,00100034,1020000
00303315,2,00100035,1200000
00303316,2,00100036,1200000
00303317,2,00100037,1020000
00303318,2,00100038,1110000
00303319,2,00100039,1200000
00303320,2,00100040,930000
00303321,2,00100041,1200000
00303322,2,00100042,1200000
00303323,2,00100043,1200000
00303324,2,00100044,1200000
00303325,2,00100045,1110000
00303326,2,00100046,1200000
00303327,2,00100047,1200000
00303328,2,00100048,930000
00303329,2,00100049,1110000
00303330,2,00100050,1110000
00303331,2,00100051,1110000
00303332,2,00100052,1110000
00303333,2,00100053,1110000
00303334,2,00100054,1200000
00303335,2,00100055,1200000
00303336,2,00100056,1110000
00303337,2,00100057,1200000
00303338,2,00100058,1200000
00303339,2,00100059,1110000
00303340,2,00100060,1200000
00303341,2,00100061,1200000
00303342,2,00100062,1200000
00303343,2,00100063,930000
00303344,2,00100064,1020000
00303345,2,00100065,1200000
00303346,2,00100066,1020000
00303347,2,00100067,1020000
00303348,2,00100068,1200000
00303349,2,00100069,930000
00303350,2,00100070,930000
00303351,2,00100071,1200000
00303352,2,00100072,1200000
00303353,2,00100073,1110000
00303354,2,00100074,1200000
00303355,2,00100075,930000
00303356,2,00100076,1200000
00303357,2,00100077,930000
00303358,2,00100078,1110000
00303359,2,00100079,1200000
00303360,2,00100080,1200000
00303361,2,00100001,1110000
00303362,2,00100002,1020000
00303363,2,00100003,1020000
00303364,2,00100004,1200000
00303365,2,00100005,1110000
00303366,2,00100006,1200000
00303367,2,00100007,1200000
00303368,2,00100008,1020000
00303369,2,00100009,1110000
00303370,2,00100010,1200000
00303371,2,00100011,1200000
00303372,2,00100012,1200000
00303373,2,00100013,1200000
00303374,2,00100014,1110000
00303375,2,00100015,1110000
00303376,2,00100016,1110000
00303377,2,00100017,840000
00303378,2,00100018,1020000
00303379,2,00100019,1110000
00303380,2,00100020,1200000
00303381,2,00100021,930000
00303382,2,00100022,930000
00303383,2,00100023,1200000
00303384,2,00100024,1200000
00303385,2,00100025,1200000
00303386,2,00100026,1200000
00303387,2,00100027,1020000
00303388,2,00100028,1020000
00303389,2,00100029,1110000
00303390,2,00100030,1200000
00303391,2,00100031,1020000
00303392,2,00100032,1200000
00303393,2,00100033,1200000
00303394,2,00100034,1110000
00303395,2,00100035,1200000
00303396,2,00100036,1020000
00303397,2,00100037,1110000
00303398,2,00100038,1110000
00303399,2,00100039,1200000
00303400,2,00100040,1020000
00303401,2,00100041,1110000
00303402,2,00100042,1200000
00303403,2,00100043,1110000
00303404,2,00100044,1110000
00303405,2,00100045,1200000
00303406,2,00100046,1200000
00303407,2,00100047,1200000
00303408,2,00100048,1110000
00303409,2,00100049,1110000
00303410,2,00100050,1020000
00303411,2,00100051,1110000
00303412,2,00100052,1110000
00303413,2,00100053,1110000
00303414,2,00100054,1110000
00303415,2,00100055,1110000
00303416,2,00100056,1200000
00303417,2,00100057,1110000
00303418,2,00100058,1200000
00303419,2,00100059,1020000
00303420,2,00100060,1110000
00303421,2,00100061,930000
00303422,2,00100062,1200000
00303423,2,00100063,1020000
00303424,2,00100064,1110000
00303425,2,00100065,1200000
00303426,2,00100066,1110000
00303427,2,00100067,930000
00303428,2,00100068,1200000
00303429,2,00100069,1200000
00303430,2,00100070,1110000
00303431,2,00100071,1200000
00303432,2,00100072,1200000
00303433,2,00100073,1200000
00303434,2,00100074,1200000
00303435,2,00100075,1200000
00303436,2,00100076,1200000
00303437,2,00100077,1020000
00303438,2,00100078,1200000
00303439,2,00100079,1110000
00303440,2,00100080,1110000
00303441,2,00100001,1110000
00303442,2,00100002,1200000
00303443,2,00100003,1200000
00303444,2,00100004,1200000
00303445,2,00100005,1110000
00303446,2,00100006,1110000
00303447,2,00100007,1200000
00303448,2,00100008,1020000
00303449,2,00100009,1110000
00303450,2,00100010,1110000
00303451,2,00100011,1200000
00303452,2,00100012,1200000
00303453,2,00100013,1110000
00303454,2,00100014,1020000
00303455,2,00100015,1110000
00303456,2,00100016,1020000
00303457,2,00100017,1110000
00303458,2,00100018,1200000
00303459,2,00100019,1110000
00303460,2,00100020,1020000
00303461,2,00100021,1200000
00303462,2,00100022,1110000
00303463,2,00100023,1200000
00303464,2,00100024,1020000
00303465,2,00100025,1200000
00303466,2,00100026,1110000
00303467,2,00100027,1110000
00303468,2,00100028,1200000
00303469,2,00100029,1020000
00303470,2,00100030,1200000
00303471,2,00100031,1020000
00303472,2,00100032,1200000
00303473,2,00100033,1110000
00303474,2,00100034,930000
00303475,2,00100035,1200000
00303476,2,00100036,1110000
00303477,2,00100037,1200000
00303478,2,00100038,1020000
00303479,2,00100039,1110000
00303480,2,00100040,1200000
00303481,2,00100041,930000
00303482,2,00100042,1020000
00303483,2,00100043,1020000
00303484,2,00100044,1020000
00303485,2,00100045,1200000
00303486,2,00100046,1020000
00303487,2,00100047,1110000
00303488,2,00100048,1200000
00303489,2,00100049,1110000
00303490,2,00100050,930000
00303491,2,00100051,1200000
00303492,2,00100052,1200000
00303493,2,00100053,1110000
00303494,2,00100054,1020000
00303495,2,00100055,1200000
00303496,2,00100056,1110000
00303497,2,00100057,1200000
00303498,2,00100058,1110000
00303499,2,00100059,1200000
00303500,2,00100060,1200000
00303501,2,00100061,1110000
00303502,2,00100062,1200000
00303503,2,00100063,1200000
00303504,2,00100064,930000
00303505,2,00100065,1200000
00303506,2,00100066,1110000
00303507,2,00100067,1200000
00303508,2,00100068,1200000
00303509,2,00100069,1110000
00303510,2,00100070,1110000
00303511,2,00100071,1110000
00303512,2,00100072,1200000
00303513,2,00100073,1200000
00303514,2,00100074,1020000
00303515,2,00100075,1110000
00303516,2,00100076,1110000
00303517,2,00100077,1200000
00303518,2,00100078,1110000
00303519,2,00100079,1200000
00303520,2,00100080,1020000
00303521,2,00100001,1110000
00303522,2,00100002,1110000
00303523,2,00100003,1200000
00303524,2,00100004,1110000
00303525,2,00100005,1200000
00303526,2,00100006,1110000
00303527,2,00100007,1200000
00303528,2,00100008,1200000
00303529,2,00100009,1110000
00303530,2,00100010,1110000
00303531,2,00100011,1110000
00303532,2,00100012,1110000
00303533,2,00100013,1200000
00303534,2,00100014,1200000
00303535,2,00100015,1200000
00303536,2,00100016,1110000
00303537,2,00100017,1200000
00303538,2,00100018,1110000
00303539,2,00100019,1110000
00303540,2,00100020,1110000
00303541,2,00100021,1200000
00303542,2,00100022,1110000
00303543,2,00100023,1200000
00303544,2,00100024,1110000
00303545,2,00100025,1020000
00303546,2,00100026,1020000
00303547,2,00100027,1020000
00303548,2,00100028,1200000
00303549,2,00100029,1200000
00303550,2,00100030,1020000
00303551,2,00100031,1200000
00303552,2,00100032,1200000
00303553,2,00100033,1110000
00303554,2,00100034,1110000
00303555,2,00100035,1110000
00303556,2,00100036,1200000
00303557,2,00100037,1020000
00303558,2,00100038,1200000
00303559,2,00100039,1200000
00303560,2,00100040,1110000
00303561,2,00100041,1200000
00303562,2,00100042,1110000
00303563,2,00100043,1020000
00303564,2,00100044,1200000
00303565,2,00100045,1020000
00303566,2,00100046,1110000
00303567,2,00100047,1110000
00303568,2,00100048,1110000
00303569,2,00100049,1110000
00303570,2,00100050,1020000
00303571,2,00100051,1110000
00303572,2,00100052,1020000
00303573,2,00100053,1200000
00303574,2,00100054,1200000
00303575,2,00100055,1200000
00303576,2,00100056,1200000
00303577,2,00100057,1020000
00303578,2,00100058,1200000
00303579,2,00100059,1110000
00303580,2,00100060,1200000
00303581,2,00100061,1110000
00303582,2,00100062,1200000
00303583,2,00100063,1200000
00303584,2,00100064,1110000
00303585,2,00100065,1110000
00303586,2,00100066,1200000
00303587,2,00100067,1110000
00303588,2,00100068,1110000
00303589,2,00100069,1200000
00303590,2,00100070,1200000
00303591,2,00100071,1020000
00303592,2,00100072,1020000
00303593,2,00100073,930000
00303594,2,00100074,1110000
00303595,2,00100075,1110000
00303596,2,00100076,1200000
00303597,2,00100077,1110000
00303598,2,00100078,1020000
00303599,2,00100079,930000
00303600,2,00100080,1200000
00303601,2,00100001,1110000
00303602,2,00100002,1110000
00303603,2,00100003,1110000
00303604,2,00100004,1110000
00303605,2,00100005,1110000
00303606,2,00100006,1020000
00303607,2,00100007,1020000
00303608,2,00100008,1200000
00303609,2,00100009,1200000
00303610,2,00100010,1110000
00303611,2,00100011,1200000
00303612,2,00100012,1020000
00303613,2,00100013,1200000
00303614,2,00100014,1200000
00303615,2,00100015,1200000
00303616,2,00100016,1200000
00303617,2,00100017,1200000
00303618,2,00100018,1200000
00303619,2,00100019,1020000
00303620,2,00100020,1110000
00303621,2,00100021,1200000
00303622,2,00100022,1020000
00303623,2,00100023,1020000
00303624,2,00100024,1200000
00303625,2,00100025,1020000
00303626,2,00100026,1110000
00303627,2,00100027,1200000
00303628,2,00100028,1200000
00303629,2,00100029,1200000
00303630,2,00100030,1200000
00303631,2,00100031,1020000
00303632,2,00100032,1200000
00303633,2,00100033,1020000
00303634,2,00100034,1020000
00303635,2,00100035,1110000
00303636,2,00100036,1200000
00303637,2,00100037,1200000
00303638,2,00100038,1110000
00303639,2,00100039,1110000
00303640,2,00100040,1020000
00303641,2,00100041,930000
00303642,2,00100042,1110000
00303643,2,00100043,1200000
00303644,2,00100044,1110000
00303645,2,00100045,1200000
00303646,2,00100046,1110000
00303647,2,00100047,1110000
00303648,2,00100048,1110000
00303649,2,00100049,1110000
00303650,2,00100050,1200000
00303651,2,00100051,1110000
00303652,2,00100052,1110000
00303653,2,00100053,1110000
00303654,2,00100054,1200000
00303655,2,00100055,1200000
00303656,2,00100056,1110000
00303657,2,00100057,1200000
00303658,2,00100058,1110000
00303659,2,00100059,1200000
00303660,2,00100060,1200000
00303661,2,00100061,1020000
00303662,2,00100062,840000
00303663,2,00100063,1110000
00303664,2,00100064,1200000
00303665,2,00100065,1110000
00303666,2,00100066,1110000
00303667,2,00100067,1200000
00303668,2,00100068,1200000
00303669,2,00100069,1200000
00303670,2,00100070,1200000
00303671,2,00100071,1200000
00303672,2,00100072,1020000
00303673,2,00100073,1110000
00303674,2,00100074,1200000
00303675,2,00100075,1020000
00303676,2,00100076,1020000
00303677,2,00100077,1200000
00303678,2,00100078,1110000
00303679,2,00100079,1020000
00303680,2,00100080,1110000
00303681,2,00100001,1110000
00303682,2,00100002,1110000
00303683,2,00100003,1110000
00303684,2,00100004,930000
00303685,2,00100005,1200000
00303686,2,00100006,1020000
00303687,2,00100007,1110000
00303688,2,00100008,750000
00303689,2,00100009,1110000
00303690,2,00100010,1020000
00303691,2,00100011,1200000
00303692,2,00100012,1200000
00303693,2,00100013,1110000
00303694,2,00100014,1110000
00303695,2,00100015,1200000
00303696,2,00100016,1200000
00303697,2,00100017,930000
00303698,2,00100018,1200000
00303699,2,00100019,1110000
00303700,2,00100020,1020000
00303701,2,00100021,1020000
00303702,2,00100022,1200000
00303703,2,00100023,1200000
00303704,2,00100024,1200000
00303705,2,00100025,1200000
00303706,2,00100026,1110000
00303707,2,00100027,1200000
00303708,2,00100028,1200000
00303709,2,00100029,1110000
00303710,2,00100030,1020000
00303711,2,00100031,1200000
00303712,2,00100032,1020000
00303713,2,00100033,1200000
00303714,2,00100034,930000
00303715,2,00100035,1110000
00303716,2,00100036,1110000
00303717,2,00100037,1020000
00303718,2,00100038,1020000
00303719,2,00100039,1020000
00303720,2,00100040,1110000
00303721,2,00100041,1110000
00303722,2,00100042,1110000
00303723,2,00100043,1200000
00303724,2,00100044,930000
00303725,2,00100045,1110000
00303726,2,00100046,1200000
00303727,2,00100047,1110000
00303728,2,00100048,1110000
00303729,2,00100049,1200000
00303730,2,00100050,1110000
00303731,2,00100051,1200000
00303732,2,00100052,1200000
00303733,2,00100053,1020000
00303734,2,00100054,1110000
00303735,2,00100055,1110000
00303736,2,00100056,1110000
00303737,2,00100057,1200000
00303738,2,00100058,1200000
00303739,2,00100059,1110000
00303740,2,00100060,1020000
00303741,2,00100061,1110000
00303742,2,00100062,1110000
00303743,2,00100063,1200000
00303744,2,00100064,930000
00303745,2,00100065,1110000
00303746,2,00100066,1020000
00303747,2,00100067,1200000
00303748,2,00100068,1200000
00303749,2,00100069,1200000
00303750,2,00100070,1200000
00303751,2,00100071,1020000
00303752,2,00100072,1200000
00303753,2,00100073,930000
00303754,2,00100074,1110000
00303755,2,00100075,1110000
00303756,2,00100076,1110000
00303757,2,00100077,1110000
00303758,2,00100078,1110000
00303759,2,00100079,1110000
00303760,2,00100080,1110000
00303761,2,00100001,1110000
00303762,2,00100002,1200000
00303763,2,00100003,1200000
00303764,2,00100004,1110000
00303765,2,00100005,1110000
00303766,2,00100006,1110000
00303767,2,00100007,1110000
00303768,2,00100008,1200000
00303769,2,00100009,1200000
00303770,2,00100010,1200000
00303771,2,00100011,1110000
00303772,2,00100012,1200000
00303773,2,00100013,1200000
00303774,2,00100014,1110000
00303775,2,00100015,1110000
00303776,2,00100016,1020000
00303777,2,00100017,1110000
00303778,2,00100018,1200000
00303779,2,00100019,930000
00303780,2,00100020,1020000
00303781,2,00100021,1200000
00303782,2,00100022,1020000
00303783,2,00100023,1020000
00303784,2,00100024,1110000
00303785,2,00100025,1110000
00303786,2,00100026,1200000
00303787,2,00100027,1200000
00303788,2,00100028,1110000
00303789,2,00100029,1110000
00303790,2,00100030,1200000
00303791,2,00100031,1020000
00303792,2,00100032,1200000
00303793,2,00100033,1110000
00303794,2,00100034,1110000
00303795,2,00100035,1110000
00303796,2,00100036,1110000
00303797,2,00100037,930000
00303798,2,00100038,1200000
00303799,2,00100039,1110000
00303800,2,00100040,1200000
00303801,2,00100041,1110000
00303802,2,00100042,1200000
00303803,2,00100043,930000
00303804,2,00100044,1200000
00303805,2,00100045,1200000
00303806,2,00100046,1200000
00303807,2,00100047,1020000
00303808,2,00100048,1200000
00303809,2,00100049,1200000
00303810,2,00100050,1200000
00303811,2,00100051,1110000
00303812,2,00100052,1200000
00303813,2,00100053,1110000
00303814,2,00100054,1200000
00303815,2,00100055,1020000
00303816,2,00100056,1020000
00303817,2,00100057,1110000
00303818,2,00100058,1110000
00303819,2,00100059,1110000
00303820,2,00100060,1020000
00303821,2,00100061,930000
00303822,2,00100062,930000
00303823,2,00100063,930000
00303824,2,00100064,1200000
00303825,2,00100065,1200000
00303826,2,00100066,1110000
00303827,2,00100067,1110000
00303828,2,00100068,1200000
00303829,2,00100069,1020000
00303830,2,00100070,1110000
00303831,2,00100071,1020000
00303832,2,00100072,1020000
00303833,2,00100073,1110000
00303834,2,00100074,1110000
00303835,2,00100075,1110000
00303836,2,00100076,1200000
00303837,2,00100077,1020000
00303838,2,00100078,1020000
00303839,2,00100079,750000
00303840,2,00100080,1200000
00303841,2,00100001,1020000
00303842,2,00100002,1110000
00303843,2,00100003,1110000
00303844,2,00100004,1200000
00303845,2,00100005,1020000
00303846,2,00100006,1110000
00303847,2,00100007,1110000
00303848,2,00100008,1110000
00303849,2,00100009,1200000
00303850,2,00100010,1110000
00303851,2,00100011,1200000
00303852,2,00100012,1020000
00303853,2,00100013,1110000
00303854,2,00100014,1200000
00303855,2,00100015,1110000
00303856,2,00100016,1200000
00303857,2,00100017,1200000
00303858,2,00100018,1200000
00303859,2,00100019,1200000
00303860,2,00100020,1200000
00303861,2,00100021,1020000
00303862,2,00100022,1110000
00303863,2,00100023,1020000
00303864,2,00100024,1200000
00303865,2,00100025,1110000
00303866,2,00100026,1110000
00303867,2,00100027,1200000
00303868,2,00100028,1200000
00303869,2,00100029,1110000
00303870,2,00100030,1200000
00303871,2,00100031,1200000
00303872,2,00100032,1110000
00303873,2,00100033,1020000
00303874,2,00100034,1020000
00303875,2,00100035,1200000
00303876,2,00100036,1110000
00303877,2,00100037,1200000
00303878,2,00100038,1110000
00303879,2,00100039,1110000
00303880,2,00100040,1110000
00303881,2,00100041,1020000
00303882,2,00100042,1200000
00303883,2,00100043,1110000
00303884,2,00100044,1020000
00303885,2,00100045,1200000
00303886,2,00100046,1110000
00303887,2,00100047,1110000
00303888,2,00100048,1200000
00303889,2,00100049,1200000
00303890,2,00100050,1200000
00303891,2,00100051,1110000
00303892,2,00100052,1200000
00303893,2,00100053,1200000
00303894,2,00100054,1020000
00303895,2,00100055,1200000
00303896,2,00100056,930000
00303897,2,00100057,1200000
00303898,2,00100058,1200000
00303899,2,00100059,1200000
00303900,2,00100060,930000
00303901,2,00100061,1020000
00303902,2,00100062,1020000
00303903,2,00100063,1110000
00303904,2,00100064,840000
00303905,2,00100065,930000
00303906,2,00100066,1110000
00303907,2,00100067,1110000
00303908,2,00100068,1200000
00303909,2,00100069,1200000
00303910,2,00100070,1200000
00303911,2,00100071,1110000
00303912,2,00100072,1200000
00303913,2,00100073,1110000
00303914,2,00100074,1110000
00303915,2,00100075,1200000
00303916,2,00100076,1020000
00303917,2,00100077,1110000
00303918,2,00100078,1110000
00303919,2,00100079,1110000
00303920,2,00100080,1110000
00303921,2,00100001,1110000
00303922,2,00100002,1110000
00303923,2,00100003,1110000
00303924,2,00100004,1110000
00303925,2,00100005,1110000
00303926,2,00100006,1200000
00303927,2,00100007,1110000
00303928,2,00100008,1110000
00303929,2,00100009,1110000
00303930,2,00100010,1110000
00303931,2,00100011,1020000
00303932,2,00100012,1200000
00303933,2,00100013,1200000
00303934,2,00100014,1200000
00303935,2,00100015,1110000
00303936,2,00100016,1020000
00303937,2,00100017,1200000
00303938,2,00100018,1110000
00303939,2,00100019,1110000
00303940,2,00100020,1020000
00303941,2,00100021,1200000
00303942,2,00100022,1110000
00303943,2,00100023,1200000
00303944,2,00100024,1020000
00303945,2,00100025,1020000
00303946,2,00100026,1200000
00303947,2,00100027,1110000
00303948,2,00100028,1200000
00303949,2,00100029,1110000
00303950,2,00100030,1200000
00303951,2,00100031,1200000
00303952,2,00100032,840000
00303953,2,00100033,1200000
00303954,2,00100034,1110000
00303955,2,00100035,1020000
00303956,2,00100036,930000
00303957,2,00100037,1020000
00303958,2,00100038,1020000
00303959,2,00100039,1110000
00303960,2,00100040,1110000
00303961,2,00100041,1200000
00303962,2,00100042,1200000
00303963,2,00100043,1200000
00303964,2,00100044,1110000
00303965,2,00100045,1200000
00303966,2,00100046,1200000
00303967,2,00100047,1200000
00303968,2,00100048,1110000
00303969,2,00100049,1200000
00303970,2,00100050,1110000
00303971,2,00100051,1110000
00303972,2,00100052,1200000
00303973,2,00100053,1020000
00303974,2,00100054,1200000
00303975,2,00100055,1200000
00303976,2,00100056,1200000
00303977,2,00100057,1110000
00303978,2,00100058,1020000
00303979,2,00100059,1200000
00303980,2,00100060,1200000
00303981,2,00100061,1110000
00303982,2,00100062,1020000
00303983,2,00100063,1110000
00303984,2,00100064,1200000
00303985,2,00100065,1200000
00303986,2,00100066,1110000
00303987,2,00100067,1020000
00303988,2,00100068,840000
00303989,2,00100069,1110000
00303990,2,00100070,1020000
00303991,2,00100071,1200000
00303992,2,00100072,1020000
00303993,2,00100073,1200000
00303994,2,00100074,1200000
00303995,2,00100075,1020000
00303996,2,00100076,930000
00303997,2,00100077,1020000
00303998,2,00100078,1110000
00303999,2,00100079,1020000
00304000,2,00100080,1200000
00304001,2,00100001,840000
00304002,2,00100002,1200000
00304003,2,00100003,840000
00304004,2,00100004,1020000
00304005,2,00100005,1200000
00304006,2,00100006,1110000
00304007,2,00100007,1020000
00304008,2,00100008,930000
00304009,2,00100009,1110000
00304010,2,00100010,1110000
00304011,2,00100011,1110000
